Claim,Source Name,Source URL,Verdict,Review Publication Date,Image URL,Tags
Fotos mostram Flávio Bolsonaro entregando camisa da seleção a Trump,Aos Fatos,https://www.aosfatos.org/noticias/flavio-bolsonaro-trump-ia/,falso,2026-05-28 05:07:38,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcRqcVgSN1srwz39q4-w6xxHj4BDwy09dgxeUrLbahr0QoygtI84,"['Flávio Bolsonaro', 'Donald Trump', 'Fotografia', 'Camisa']"
Foto de Flávio Bolsonaro ao lado de Donald Trump na Casa Branca em maio de 2026,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2026/05/27/foto-flavio-bolsonaro-donald-trump-sem-indicios-de-ia.ghtm,Verdadeiro,2026-05-27 19:01:31,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcTbIhHyu18a39538sYXToAb_jw1QJcpG7CPoe7Rm38X3Eehw0tM,"['Flávio Bolsonaro', 'Donald Trump', 'Fotografia', 'Casa Branca', 'Maio', '2026']"
URGENTE: Vaza primeiras imagens da reunião entre Donald Trump e Flávio Bolsonaro. E a esquerda entra em desespero,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2026/05/27/falso-imagem-reuniao-donald-trump-flavio-bolsonaro-ia.ghtm,Falso,2026-05-27 18:33:28,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcR_EFRFq9mLimVYuiN_6C5XEkt2GPZ23w_p_Wkj7MJp40tAoJqd,"['Flávio Bolsonaro', 'Donald Trump', 'Imagem', 'Reunião', 'Esquerda']"
Polícia Federal confirma: Bolsonaro nunca usou cartão corporativo da Presidência,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2026/05/03/pf-nao-disse-que-bolsonaro-nao-usou-cartao-corporativo-durante-mandato.ghtm,Falso,2026-05-03 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQSzQkWh3Wqq4z409RkmRG15dp-LWYXJdzq06BbD7Ze5h8rArvy,"['Jair Bolsonaro', 'Polícia Federal', 'Departamento de Polícia Federal', 'Cartão de visita', 'Papel cartão', 'Polícia', 'Presidente do Brasil']"
Vaza conversas íntimas de Michelle Bolsonaro e Daniel Vorcaro,Estadão,https://www.estadao.com.br/estadao-verifica/michelle-bolsonaro-affair-vorcaro-ataque-genero/,Falso,2026-05-26 15:22:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ2LDid02dkKePqA8RpTa6cAvkSO_MXH6I08KO5tKvKa_SiFe6W,"['Michelle Bolsonaro', 'Daniel Vorcaro']"
Daniel Vorcaro delatou à Polícia Federal participação de Lulinha e de Moraes em atentado a Bolsonaro,AFP Checamos,https://checamos.afp.com/doc.afp.com.A9HU89E,Falso,2026-04-30 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcSeOq3yZEWkg-Ld2RIK6Ujl-vRvwfzBPN1kWFIF0LNN9BIrZ4mb,"['Daniel Vorcaro', 'Fábio Luís Lula da Silva', 'Alexandre de Moraes', 'Jair Bolsonaro', 'Departamento de Polícia Federal', 'Polícia Federal', 'Polícia']"
Vorcaro revelou participação de Lulinha e Moraes em atentado a faca contra Bolsonaro,Estadão,https://www.estadao.com.br/estadao-verifica/falso-daniel-vorcaro-revelacoes-sobre-adelio-bispo/,Falso,2026-04-30 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQU8dPBdaZyDdH2FqeqShXaQ7e0aA4EG6H9N9E5ooN0I2_aGr6O,"['Daniel Vorcaro', 'Jair Bolsonaro', 'Fábio Luís Lula da Silva', 'Alexandre de Moraes', 'Faca']"
Daniel Vorcaro entregou em delação quem foi responsável pelo atentado contra Bolsonaro em 2018,Aos Fatos,https://www.aosfatos.org/noticias/vorcaro-delatou-mandante-atentado-bolsonaro/,falso,2026-04-28 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcSbqMdMX7Kgb1_2HcyGlYFNQ8OuUifBFw76CZ4rYSWicI_x6rz2,"['Daniel Vorcaro', 'Jair Bolsonaro', 'Delação premiada', 'Atentado contra Jair Bolsonaro', '2018']"
Juíza corajosa desafia Moraes e manda libertar Jair Bolsonaro,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2026/04/27/falso-juiza-mandou-libertar-jair-bolsonaro.ghtm,Falso,2026-04-27 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcT3egCaCvW22cuNbj1zFB0er0RwXotjb3VE3UI3GnDduAy7S7Vz,"['Jair Bolsonaro', 'Alexandre de Moraes', 'Juiz']"
Vídeos de personalidades públicas brasileiras criticando Bolsonaro,AFP Checamos,https://checamos.afp.com/doc.afp.com.A96M7KE,Falso,2026-04-27 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSAY8y-Xo-zXChmmRHqvi7wrjwnA-tctGlY27bwbsNGskQ9r8xG,"['Jair Bolsonaro', 'Vídeo', 'Brasil', 'Personalidade']"
Polícia Federal concluí que troca de mensagens entre Flávio Bolsonaro e Daniel Vorcaro não apresenta indícios de crime,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2026/05/19/falso-pf-conclusao-audio-crime-flavio-bolsonaro-daniel-vorcaro.ghtm,Falso,2026-05-19 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcRK-FETjK-fbYUGQBh4yofNLoccZbd8FCJEOLUZEOKrSuUMVx-3,"['Flávio Bolsonaro', 'Daniel Vorcaro', 'Polícia Federal', 'Departamento de Polícia Federal', 'Crime', 'Polícia', 'Mensagem']"
Juíza desafia Moraes e ordena soltura de Jair Bolsonaro,Aos Fatos,https://www.aosfatos.org/noticias/juiza-mandou-soltar-bolsonaro/,falso,2026-04-24 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQA_0sF4z0-_vG7yqIsC-7XKq-iFGP9IsD4EpZCIZEitzUWJhWe,"['Jair Bolsonaro', 'Juiz', 'Alexandre de Moraes']"
Ulysses Guimarães critica Bolsonaro em 1988,AFP Checamos,https://checamos.afp.com/doc.afp.com.A8FJ8T4,Falso,2026-04-20 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSPbEs6ZqfacfbO2nrraxUSIcjSQbFbZR6HbTkaokpRrYsj3U5G,"['Ulysses Guimarães', 'Jair Bolsonaro', '1988']"
Bolsonaro não usou cartões corporativos enquanto era presidente,Aos Fatos,https://www.aosfatos.org/noticias/bolsonaro-cartao-corporativo/,falso,2026-04-17 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQTa-KE85INpunnEVHExqd9-c0jwuBqUiatcrfYmqqFXw_bH1En,"['Jair Bolsonaro', 'Cartão de visita', 'Presidente']"
Em 1988 Raul Seixas se assusta com Bolsonaro,AFP Checamos,https://checamos.afp.com/doc.afp.com.A8472T3,Falso,2026-04-16 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcRgIrOn-W5jCww5tiap6V7P-Bez2PWDo02vlWxItxnKAq6tOhov,"['Raul Seixas', 'Jair Bolsonaro', '1988']"
Paulo Guedes disse que Bolsonaro dependia dos filhos para aprovar tudo na Presidência,Aos Fatos,https://www.aosfatos.org/noticias/guedes-bolsonaro-nao-mandava-em-nada/,falso,2026-04-15 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQ3ufVd2yGWfl2Yi14j5r-kuiUbMplr7pDOsv8AHO4fQqqU-kVF,"['Paulo Guedes', 'Jair Bolsonaro', 'Presidente do Brasil', 'Filho']"
Alexandre Frota confessa que foi namorado de Bolsonaro por dois anos o artista pornográfico era namorado de Bolsonaro,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2026/04/15/falso-alexandre-frota-namorou-jair-bolsonaro.ghtm,Falso,2026-04-15 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcSNIoBGRaGK7MThF5k1fQHStPjO9Vi77X6JFbPZy4UlLnWdb_4y,"['Alexandre Frota', 'Jair Bolsonaro', 'Namoro', 'Artista', 'Pornográfico']"
Alexandre Frota confessou ter namorado Jair Bolsonaro por dois anos,Estadão,https://www.estadao.com.br/estadao-verifica/alexandre-frota-namorou-bolsonaro-enganoso/,Enganoso,2026-04-15 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ4CAI2KOCJzP7B9C_6xHzXfYCifiyzKzeIPb_bAO5ILqANhD90,"['Alexandre Frota', 'Jair Bolsonaro', 'Namoro']"
"Paulo Guedes diz que Bolsonaro não mandava na presidência e dependia dos filhos Eduardo e Flávio para aprovar tudo. Guedes diz que “cansava de reclamar que os filhos queriam colocar o dinheiro dos negócios junto com o Queiroz no orçamento secreto, sendo que o presidente Bolsonaro não sabia de nada”.",Estadão,https://www.estadao.com.br/estadao-verifica/video-paulo-guedes-filhos-bolsonaro-mandavam-presidencia-ia-falso/,Falso,2026-04-14 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTsMbeP_lcBBjzgp7kgFurAPwZarSUpnc7HNNijYP3KAT-9XM8K,"['Jair Bolsonaro', 'Paulo Guedes', 'Flávio Bolsonaro', 'Orçamento secreto', 'Presidente do Brasil', 'Presidente', 'Eduardo Bolsonaro', 'Negócios']"
Band foi pressionada a demitir comentarista após ele criticar o conluio entre o STF e a PGR contra Bolsonaro,Estadão,https://www.estadao.com.br/estadao-verifica/band-demite-comentarista-stf-bolsonaro-falso/,Falso,2026-04-13 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQwYGhF4YD3X2SWam8l1vcGMPu2xtPElyP-DkNe_QGabhbmAzhx,"['Band', 'Procurador-Geral da República', 'Supremo Tribunal Federal', 'Comentarista', 'Jair Bolsonaro', 'Demissão', 'Conluio']"
Flávio prometeu “auxílio sacolão de ossos” caso seja eleito,Aos Fatos,https://www.aosfatos.org/noticias/flavio-bolsonaro-auxilio-sacolao-osso/,falso,2026-05-06 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcR1s52V4Ep1YrRUuyTotVzDtoeRgnNZ1tgH2LZ80517rVW1ntV1,"['Flávio Bolsonaro', 'Osso', 'Eleição']"
Gonzaguinha critica Bolsonaro em 1990,AFP Checamos,https://checamos.afp.com/doc.afp.com.A7F44KE,Falso,2026-04-10 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSKsGnqwO7gR22Tsdns5vsbQ6AkqxZhOwiblDW4XR17rFKtT-7R,"['Jair Bolsonaro', 'Gonzaguinha']"
A Polícia Federal pede a prisão do Alexandre de Moraes por fraudar Documentos falsos contra o Jair messias Bolsonaro.,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2026/04/10/falso-pf-pedido-prisao-alexandre-de-moraes.ghtm,Falso,2026-04-10 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQXrwuSxYdoy9yhUzVpBCD0ZWHawQ09LXTFTh_lI2rtd8Af265z,"['Alexandre de Moraes', 'Polícia Federal', 'Jair Bolsonaro', 'Departamento de Polícia Federal', 'Fraude', 'Prisão', 'Documento', 'Polícia']"
Ludmilla denuncia Jair Bolsonaro por caso de racismo,AFP Checamos,https://checamos.afp.com/doc.afp.com.A7BB8WE,Falso,2026-04-09 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcQ36pWM1X5_RILCDol98rHmJ50xCgvjfN6EvskCMHC_8HZAcaWn,"['Jair Bolsonaro', 'Ludmilla', 'Racismo', 'Denúncia']"
Em 1988 Renato Russo já dava alerta sobre Bolsonaro,BOL - UOL,https://www.bol.uol.com.br/noticias/2026/04/07/falso-videos-renato-russo-cazuza-gonzaguinha-critica-jair-bolsonaro.ghtm,Falso,2026-04-07 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT_HeInrJpJ3olEwPrVyOT8YMWZVCZ7cYy8RJrfOsL9XKRpbwF6,"['Renato Russo', 'Jair Bolsonaro', '1988']"
"PF pediu prisão de Moraes, que fraudou documentos contra Jair Bolsonaro",Aos Fatos,https://www.aosfatos.org/noticias/e-falso-que-pf-pediu-prisao-de-moraes-por-fraude-documental-contra-bolsonaro/,falso,2026-04-06 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQ7esHfltavBnUzdxY8FL3IqGYfURDVRXkGFcdWTBlg5nQfdjDl,"['Alexandre de Moraes', 'Jair Bolsonaro', 'Departamento de Polícia Federal', 'Polícia Federal', 'Prisão', 'Documento']"
Personalides como Renato Russo alertaram no passado sobre perigo que Bolsonaro representava,Estadão,https://www.estadao.com.br/estadao-verifica/videos-usam-ia-para-criar-alertas-de-gonzaguinha-renato-russo-e-cazuza-sobre-bolsonaro/,Falso,2026-04-06 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcS7QaaJXADscfTFv4dwIqlWv57sDRjiHazuVSvwai8Wn1AtCXu4,"['Jair Bolsonaro', 'Renato Russo']"
Vídeo mostra Bolsonaro e Michelle comemorando prisão domiciliar em 2026,AFP Checamos,https://checamos.afp.com/doc.afp.com.A6LU69F,Falso,2026-04-02 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQjEfzoc1L4LGAQ8IHmlEuRn-mIPcW4Hs0SoeVFyW55FfCXwLyT,"['Jair Bolsonaro', 'Michelle Bolsonaro', 'Prisão domiciliar', 'Prisão', '2026', 'Vídeo']"
Trump disse que vai prender Lula e libertar Jair Bolsonaro,Aos Fatos,https://www.aosfatos.org/noticias/video-dublagem-falsa-trump-lula/,falso,2026-03-31 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRbAn2EuAevLKij23limHeK8Q7LTgyrXv_EEN7FDmtddTdNrZoo,"['Donald Trump', 'Luiz Inácio Lula da Silva', 'Jair Bolsonaro']"
Jair Bolsonaro sai do hospital em pé acenando para apoiadores,Estadão,https://www.estadao.com.br/estadao-verifica/bolsonaro-acena-alta-hospital-enganoso-2025/,Enganoso,2026-03-30 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSu9T8wwHb26hWtCD6GUlUE6CqFcBrgvQ-N1czjZkRZ4UrCZ3xQ,"['Jair Bolsonaro', 'Hospital']"
A situação clínica do ex-presidente acaba de se agravar e informações de bastidores sugerem uma tentativa de eliminação física por agentes patogénicos colocados na sua cela,Observador,https://observador.pt/factchecks/fact-check-jair-bolsonaro-foi-envenenado-com-chumbo-dentro-da-prisao/,Errado,,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSPoSTekUtgc_77fQoKLZVgRXrfRC2VlIfGvKU-4cRTmZlv5x96,"['Presidente', 'Informação', 'Agente patogénico']"
