Claim,Source Name,Source URL,Verdict,Review Publication Date,Image URL,Tags
Lula pede ao TSE para barrar vídeos na internet durante as eleições,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2026/04/14/falso-lula-pediu-tse-proibir-videos-na-internet-eleicoes.ghtm,Falso,2026-04-14 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQCXBuQAytX9w-fbuG15-B1OXBEB-NgMoij_kOAov60qI4OduTr,"['Luiz Inácio Lula da Silva', 'Tribunal Superior Eleitoral', 'Eleição', 'Vídeo', 'Internet']"
"Flávio Bolsonaro disse que vai privatizar o SUS, caso seja eleito presidente.",Aos Fatos,https://www.aosfatos.org/noticias/falso-flavio-bolsonaro-disse-privatizar-sus-se-eleito-presidente/,falso,2026-04-13 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcR7NWcXk4r99cAC9vmkMh5l-y4XGFH-kPbVrFOJAJDNdgC6bTXZ,"['Flávio Bolsonaro', 'Privatização', 'Sistema Único de Saúde', 'Presidente', 'Eleição']"
"Lula diz, em áudio, que só venceu a eleição porque o povo nordestino é analfabeto",Aos Fatos,https://www.aosfatos.org/noticias/lula-nao-disse-que-foi-eleito-porque-o-povo-nordestino-e-analfabeto/,falso,2026-04-13 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQmURkMTp06a_3cP0vRa_8cAKf81JMO0Vzx-shYy1d4cVPvplbD,"['Luiz Inácio Lula da Silva', 'Eleição', 'Som']"
Eleição sem internet: Lula pede ao TSE para proibir vídeos durante eleições,AFP Checamos,https://checamos.afp.com/doc.afp.com.A7BG6T4,Falso,2026-04-09 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcR8fgPCTDWfOgH9OESy9M7xi0iEv6ycj_SCMhOThGtpxw5EjL5M,"['Luiz Inácio Lula da Silva', 'Tribunal Superior Eleitoral', 'Eleição', 'Vídeo']"
Áudio grampeado de Lula exige prisão e inelegibilidade de Flávio Bolsonaro antes das eleições,Estadão,https://www.estadao.com.br/estadao-verifica/audio-falso-lula-prisao-flavio-bolsonaro-eleicoes/,Falso,2026-03-25 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcRuDo7Tx7UFOS7RTgsRYKaK0AypKs3wftm430LuobF5g8iq-ztt,"['Flávio Bolsonaro', 'Luiz Inácio Lula da Silva', 'Inelegibilidade', 'Eleição', 'Prisão']"
2022: Ministros do TSE consideram crime diminuir preço de combustível em ano eleitoral. 2026: Entenda o pacote de Lula para reduzir o preço do diesel,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2026/03/20/tse-nao-decidiu-que-reduzir-combustivel-em-ano-eleitoral-e-crime.ghtm,Distorcido,2026-03-20 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcRjXjrOSA3FrFC0p_gNOHL_1eygwM_SaaBTo-nUJWm7vTVph25p,"['Combustível', 'Crime', 'Eleição', 'Ministro', 'Preço', 'Luiz Inácio Lula da Silva', 'Ministro do Tribunal Superior Eleitoral do Brasil', '2022', 'Diesel', '2026']"
Flávio Bolsonaro diz que se for eleito criará uma lei de redução de salário,AFP Checamos,https://checamos.afp.com/doc.afp.com.A3YK4CQ,Falso,2026-03-19 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcQVGNhXswmk_Qbl4l-qVHaLxUqkjSpw-W66jqPsdXpuk2QboguE,"['Flávio Bolsonaro', 'Salário', 'Eleição', 'Lei']"
Lula ladrão seu lugar é na prisão em plena propaganda eleitoral na Marquês de Sapucaí,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2026/02/19/falso-video-lula-vaiado-sapucai.htm,Falso,2026-02-19 08:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQ4bbjH1E0H5lEX-D1nL2Av8drhtb-Lio2D__oS83ZF_PnOteHn,"['Sambódromo Marquês de Sapucaí', 'Luiz Inácio Lula da Silva', 'Eleição', 'Cândido José de Araújo Viana', 'Campanha eleitoral', 'Propaganda', 'Prisão']"
"Judiciário brasileiro é eleito o segundo mais corrupto e injusto do mundo, segundo ranking global",BOL - UOL,https://www.bol.uol.com.br/noticias/2026/01/27/enganoso-judiciario-brasileiro-segundo-mais-corrupto-do-mundo.htm,Distorcido,2026-01-27 08:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTuIM6xPeOZMY5kkaHPL5UztJkrN4PX3GkG1rkgbSBIsUx8Ga_Y,"['Corrupção', 'Poder judiciário', 'Eleição', 'Mundo']"
"Judiciário brasileiro é eleito o 2º mais corrupto e injusto do mundo, segundo ranking global",AFP Checamos,https://checamos.afp.com/doc.afp.com.943D264,Enganoso,2026-01-26 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQqcwirq5GkI6aS1SdEBsabNRpEeIKui32ZfVThHUnhrTYHuPr0,"['Corrupção', 'Poder judiciário', 'Eleição', 'Mundo']"
"O Brasil foi classificado pela OEA, como um país governado por um ditador ! Não fará parte da comissão de Direto",AFP Checamos,https://checamos.afp.com/doc.afp.com.97AR69E,Enganoso,2026-02-12 08:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRxnYLO4EE3SJLmj8MQxgohcF0uNExBd5oWwi8hSXs4sfOvGStg,"['Organização dos Estados Americanos', 'Brasil', 'comissão', 'País']"
"Eleitora diz que votaram em seu lugar nas eleições de 2022, quando estava fora do país.",Aos Fatos,https://www.aosfatos.org/noticias/nao-e-verdade-tse-contabilizou-voto-eleitora-ausente-2022/,falso,2026-01-16 08:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQioBcwD_3vB-l3eQK_KR5uOUWMfqS02YqWfMpwi-p3pFruXL7a,"['Eleitor', 'Eleição', '2022', 'Eleições presidenciais brasileiras, 2022']"
Mulher que mora nos EUA descobriu registro de voto nas eleições de 2022 no Brasil,Estadão,https://www.estadao.com.br/estadao-verifica/mulher-que-mora-nos-eua-tem-registro-de-voto-em-2022-enganoso/,Enganoso,2026-01-13 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcRGEBg2exVNS_Fu-E0xdXJWFsG4DecClLCA6lBA5-JS0GRk8QlV,"['Votação', 'Eleição', 'Estados Unidos', 'Eleições presidenciais brasileiras, 2022', '2022', 'Brasil', 'Eleições gerais brasileiras, 2022']"
Publicar esta foto onde está a líder da oposição junto al Presidente eleito Edmundo González que estão em Oslo é uma honra.,Observador,https://observador.pt/factchecks/fact-check-fotografia-mostra-maria-corina-machado-com-edmundo-gonzalez-no-grand-hotel-de-oslo/,Errado,2025-12-29 08:00:00,,"['Edmundo González Urrutia', 'Oslo', 'Fotografia', 'Eleição', 'Presidente', 'presidente eleito', 'Líder da Oposição', 'Oposição', 'Honra', 'Liderança']"
Lula promete que não vai mais enganar o povo se for eleito novamente,AFP Checamos,https://checamos.afp.com/doc.afp.com.88VA6T3,Enganoso,2025-12-22 08:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcT56iOQkgI4LydByvdOAso0xNwvNCCn3wYW2DqOTtcIzAQWE2nn,"['Luiz Inácio Lula da Silva', 'O Povo', 'Eleição']"
Lula perdeu todas as eleições feitas com cédulas de papel e venceu todas após as urnas eletrônicas,Aos Fatos,https://www.aosfatos.org/noticias/falso-que-lula-so-venceu-eleicoes-apos-urnas-eletronicas/,falso,2025-12-09 08:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcRe5e01nS8_OJfem_RbqwCjJv7y3lPetCtiTa6iWoWPz3OyEiZ8,"['Luiz Inácio Lula da Silva', 'Eleição', 'Urna eleitoral', 'Urna eletrônica', 'Cédula eleitoral', 'Papel']"
"Zohran Mamdani, o muçulmano eleito em 2025 como prefeito de Nova York, vai exigir que TODAS as crianças nova iorquinas aprendam numerais arábicos.",Observador,https://observador.pt/factchecks/fact-check-mayor-de-nova-iorque-quer-impor-aprendizagem-de-numeros-arabes/,Errado,2025-11-29 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSPoSTekUtgc_77fQoKLZVgRXrfRC2VlIfGvKU-4cRTmZlv5x96,"['Zohran Mamdani', 'Prefeito de Nova York', 'Algarismos ocidentais', 'Nova Iorque', 'Primátor', 'Árabes', 'Eleição', 'Islã', 'Criança', 'Numeral']"
"""Então teremos de prendê-lo"". Trump ameaça prender o presidente eleito para a Câmara de Nova Iorque. Este presidente só se ferra vai acabar igual ao Bolsonaro.",Observador,https://observador.pt/factchecks/fact-check-donald-trump-diz-que-vai-prender-o-recem-eleito-presidente-da-camara-de-nova-iorque/,Enganador,2025-11-28 08:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcT7EC9JTQvpT4eoev45ZD_q7vPnCJRIKFPX3WrtWSAo--cRMwwf,"['Donald Trump', 'Presidente', 'Nova Iorque', 'Eleição', 'Jair Bolsonaro', 'Câmara dos Deputados, Brasil']"
"""O líder do Chega, André Ventura, voltou a colocar Portugal no centro de uma tempestade internacional ao afirmar que, caso vença as eleições presidenciais, pondera solicitar o apoio da NATO para uma intervenção internacional em Angola.""",Observador,https://observador.pt/factchecks/fact-check-andre-ventura-prometeu-usar-a-nato-para-atacar-angola-se-for-eleito-presidente/,Errado,2025-11-26 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSPoSTekUtgc_77fQoKLZVgRXrfRC2VlIfGvKU-4cRTmZlv5x96,"['André Ventura', 'Angola', 'Organização do Tratado do Atlântico Norte', 'Chega!', 'Presidente', 'Eleição', 'Portugal']"
"“ESTADO ISLÂMICO PARABENIZA ELEIÇÃO DO ""NOVO PREFEITO"" DE NOVA YORK. Na imagem o manifesto do grupo terrorista Estado Islâmico comemorando a vitória do muçulmano Zohran Kwame Mamdani""",Observador,https://observador.pt/factchecks/fact-check-estado-islamico-parabenizou-zohran-mamdani-pela-vitoria-na-corrida-a-camara-de-nova-iorque/,Errado,2025-11-24 08:00:00,,"['Zohran Mamdani', 'Prefeito de Nova York', 'Nova Iorque', 'Mundo islâmico', 'Primátor', 'Eleição', 'Islã', 'Terrorismo', 'Imagem']"
Vídeo mostra ato pró-Islã após Zohran Mamdani ser eleito prefeito de Nova York,Aos Fatos,https://www.aosfatos.org/noticias/video-de-ato-muculmano-em-nova-york-e-de-2023-e-nao-tem-relacao-com-novo-prefeito/,falso,2025-11-07 08:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQzBkyuNchBonX1_X6w2RfJXNjVWrpptWR91gZvbpP6cel6b5df,"['Zohran Mamdani', 'Nova Iorque', 'Prefeito de Nova York', 'Primátor', 'Islã', 'Eleição', 'Vídeo']"
Após a eleição de Zohran Mamdani para a Prefeitura de NY mulçumanos reivindicam Nova York para o islã.,Estadão,https://www.estadao.com.br/estadao-verifica/zohran-mamdani-isla-entrar-lares-times-square/,Fora de contexto,2025-11-07 08:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcRswhZ5t6PJtif_joo0IS1kFrkYADpr-iMvZ9Ae-mpv7BZiw4is,"['Zohran Mamdani', 'Islã', 'Muçulmano', 'Nova Iorque', 'Eleição', 'Prefeito no Brasil']"
Haddad diz que governo vai taxar tudo para ganhar apoio nas eleições 2026,AFP Checamos,https://checamos.afp.com/doc.afp.com.79FC79J,Falso,2025-10-20 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcS-REBgArAewQQfwR2gdntfUh8rjI82gj2EQTB766lkwNkFKR7K,"['Fernando Haddad', 'Taxa', 'Eleição', 'Governo', '2026']"
A intervenção da CIA e Biden nas eleições brasileiras 2022 Governo americano acusa Mourão de traição!,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2025/10/16/falso-ana-priscila-azevedo-nao-condenada-mourao-informante-cia.htm,Falso,2025-10-16 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSkOyLZpsoR5KQRb0S1D2eAcMCVTMR54A4oOQpHk9lTtXPXqHbO,"['Hamilton Mourão', 'Brasil', 'Governo', 'Traição', 'Eleições presidenciais brasileiras, 2022', 'Eleição', 'Joe Biden', '2022']"
"O mundo já percebeu a ditadura do governo Lula. Por 23 votos a 3, o Brasil perdeu a vaga na eleição para a Comissão de Direitos Humanos da OEA",UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2025/10/10/enganoso-brasil-derrota-comissa-direitos-humanos-oea.htm,Distorcido,2025-10-10 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcRbL8N86Gcq9PvW6_8fx8qul82Gqys50v8Yup2yOuMESpKIdW_2,"['Organização dos Estados Americanos', 'Brasil', 'Eleição', 'Comissão Interamericana de Direitos Humanos', 'Votação', 'Luiz Inácio Lula da Silva', 'Direitos humanos', 'Mundo', 'Ditadura']"
Senador Jaques Wagner propõe adiar a eleição de 2026,AFP Checamos,https://checamos.afp.com/doc.afp.com.78EF2CR,Falso,2025-10-10 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcTqyPLLNztVlt6SfYvVIyOq_Eg3ll2ujGOwT7pKi1SMJX88-idK,"['Jaques Wagner', 'Eleição', '2026', 'Senado Federal do Brasil']"
Jaques Wagner propôs adiar eleição de 2026,Aos Fatos,https://www.aosfatos.org/noticias/jaques-wagner-nao-defendeu-adiar-eleicoes-de-2026/,falso,2025-10-07 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQc5fZ6pYuQE6PGPNFqf_X-4Z1f20a3XFcm7g1ZjVXuEimqwSpo,"['Jaques Wagner', 'Eleição', '2026']"
"Líder do governo no Senado, Jaques Wagner propõe adiar eleições de 2026",Estadão,https://www.estadao.com.br/estadao-verifica/jaques-wagner-propoe-adiar-eleicao-2026-enganoso/,Enganoso,2025-10-07 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQuJGyDkxRw9jnQjypD8wNXsQAmKhDPPktD8dJIbp7PPmNUJRF8,"['Jaques Wagner', 'Eleição', 'Senado Federal do Brasil', '2026', 'Chefe de governo', 'Governo']"
Fraudes no INSS financiaram campanhas eleitorais do PT,Estadão,https://www.estadao.com.br/estadao-verifica/careca-inss-financiou-campanha-pt-dilma-enganoso/,Enganoso,2025-10-03 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcTTM2I67wLzZAazd6HZZHEmKmMOiX09TxB0MzfsC_xJNbi4qFd9,"['Instituto Nacional do Seguro Social', 'Partido dos Trabalhadores', 'INSS', 'Partido dos Trabalhadores', 'Esquema de fraudes no INSS', 'Eleição', 'Campanha eleitoral', 'Fraude']"
"Está acontecendo! Trump, junto com eleitores brasileiros, está vindo ao Brasil para libertar Bolsonaro",UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2025/09/17/e-falso-brasileiro-protesto-casa-branca.htm,Falso,2025-09-17 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSYqjLXg-ifRBSLKtSa6Q3pOvR0bTFOi7p44VcH0wjBqtyBfudj,"['Brasil', 'Donald Trump', 'Jair Bolsonaro', 'Eleição', 'Eleitor']"
"""Careca do INSS"" doou R$ 1 milhão para Jair Bolsonaro nas eleições de 2022",Estadão,https://www.estadao.com.br/estadao-verifica/site-do-tse-mostra-que-careca-do-inss-doou-r-1-a-campanha-de-bolsonaro-em-2022-e-nao-r-1-milhao/,Falso,2025-09-15 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTLPLz-1ehBRo7ne7-jbkkvAvmxFRWaIb78-P4S4tQ3XCguUIVo,"['Careca do INSS', 'Jair Bolsonaro', '2022', 'Eleição', 'Eleições presidenciais brasileiras, 2022']"
Não existe anistia criminal sem anistia eleitoral. A nossa Constituição é muito clara.,Aos Fatos,https://www.aosfatos.org/noticias/7-de-setembro-liderancas-bolsonaristas-desinformam-processo-stf-anistia-e-adelio/,falso,2025-09-08 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcRkyahSblTmpkbU1d--Uu5syeG36rAKLbAQSPbrZBpzSVP4Ra3G,"['Anistia', 'Eleição', 'Crime', 'Constituição']"
PCC financiou pesquisas eleitorais da Quaest em 2022 que beneficiavam Lula,Aos Fatos,https://www.aosfatos.org/noticias/investigacao-nao-revelou-que-pcc-financiou-pesquisas-eleitorais-em-2022-para-beneficiar-lula/,falso,2025-09-08 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQX9AhZzbs2TK9HoQlpRGfJgmrKOby_ChQ8p6K4en-sbfqBhPlX,"['Primeiro Comando da Capital', 'Luiz Inácio Lula da Silva', 'Pesquisa', 'Eleição', '2022']"
"Barroso pagou R$ 9 milhões a partidos para derrubar a PEC do Voto Impresso, comprou microchips de Taiwan com milhões de votos para Lula e destruiu cerca de 200 mil urnas que escondiam provas da fraude eleitoral de 2022",Aos Fatos,https://www.aosfatos.org/noticias/video-mentiras-atuacao-barroso-tse-alegar-fraude-em-2022/,falso,2025-08-11 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS_cIH6r_9H_m8HTmsB6XuCIlxl1U9qbR9SmXV9G4YICdFB88hS,"['Luís Roberto Barroso', 'Fraude', 'Fraude eleitoral', 'Votação', 'Eleição', 'Urna eleitoral', 'Luiz Inácio Lula da Silva', 'Comprovante de votação verificado pelo eleitor', 'Partido político']"
Lula defende menos eleições,UOL Notícias,https://noticias.uol.com.br/comprova/ultimas-noticias/2025/07/29/video-distorce-fala-de-lula-para-atribuir-a-ele-ataque-a-democracia.htm,Enganoso,2025-07-29 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcTDEOW1fpG_ZwKAG5zGG0NAcWkFp-5e6f9BEE90BPymhTsRTiFu,"['Luiz Inácio Lula da Silva', 'Eleição']"
"Lula defende menos eleições, em sinal de que não deixará o poder",Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/video-distorce-fala-de-lula-para-atribuir-a-ele-ataque-a-democracia/,Enganoso,2025-07-24 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcR_kDkl7V0AgsiZsCh_71Fp_oW_GJqe__6E59LidJbo0R52p4k4,"['Luiz Inácio Lula da Silva', 'Eleição', 'Poder']"
MP Eleitoral cassou direitos políticos de Nikolas Ferreira (PL-MG),Aos Fatos,https://www.aosfatos.org/noticias/nikolas-ferreira-nao-teve-direitos-politicos-cassados-pelo-mp-eleitoral/,falso,2025-07-11 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcTLzDl1u6BJ2HkdA2ex-HZqGmc7VFy3KjMH903SFt5QKN-Qhhxi,"['Nikolas Ferreira', 'Direitos políticos', 'Política', 'Eleição', 'Ministério Público Eleitoral', 'Partido Liberal', 'Direito', 'Minas Gerais']"
"Onyx Lorenzoni recebeu Pix do ""Careca do INSS"" para a campanha eleitoral",Estadão,https://www.estadao.com.br/estadao-verifica/enganoso-onyx-recebido-pix-careca-inss-campanha-eleitoral/,Enganoso,2025-07-01 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcS1-MeKf4GwuBQANOJHSMAIFufujtVCLz2p6btJd8XnNqw8zGqT,"['Onyx Lorenzoni', 'Careca do INSS', 'Instituto Nacional do Seguro Social', 'INSS', 'PIX', 'Campanha eleitoral', 'Eleição']"
Projeto em discussão no Senado prevê sete anos de reclusão para quem duvidar do sistema eleitoral.,Estadão,https://www.estadao.com.br/estadao-verifica/quem-duvidar-das-urnas-7-anos-de-prisao-enganoso/,Enganoso,2025-06-12 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcT08coUN0dMUjm4Gqhmbf-eGskOeDMNAVusOY8P0KIsxs_fucxo,"['Sistema eleitoral do Brasil', 'Eleição', 'Senado Federal do Brasil', 'Projeto', 'Reclusão', 'discussão']"
"TSE determina retotalização de votos das eleições de 2022, o que fere a democracia brasileira",Estadão,https://www.estadao.com.br/estadao-verifica/retotalizacao-de-votos-fere-democracia-troca-presidente-enganoso/,Enganoso,2025-06-06 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSYsmqwX9nz8Nz5vBognNmjG2YQnj06veHHUFXT3T8C_mMZuEsq,"['Eleição', 'Votação', 'Tribunal Superior Eleitoral', 'Democracia', 'Eleições presidenciais brasileiras, 2022', 'Brasil', '2022']"
Votos de 2022 serão recontados por erros e falhas no processo eleitoral,Aos Fatos,https://www.aosfatos.org/noticias/tse-nao-decidiu-retotalizar-votos-de-deputados-por-erros-ou-falhas-nas-eleicoes-de-2022/,não_é_bem_assim,2025-06-05 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcSrnZScp-rrmGKXX2sPbfsWV6UO-ayT1f-kDM7xOnCXMyU5BDGq,"['Eleição', 'Votação', '2022', 'Processo judicial']"
"Quem acreditou se ferrou! ?A regra é mentir, se não mentir não chega a lugar nenhum, quem mente chega!? Bolsonaro confessa estelionato eleitoral",UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2025/06/03/video-jair-bolsonaro-nao-defende-mentira.htm,Distorcido,2025-06-03 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQqoUNWZChCuRjKQoMn9aj2XSQiaNyH97h03nCVvqcDacHsuh2m,"['Jair Bolsonaro', 'Mentira', 'Estelionato eleitoral', 'Eleição', 'Mente']"
"Líder da Igreja Católica ganha cerca de 33 mil dólares por mês e usufrui de regalias únicas no mundo.O recém-eleito Papa Leão XIV, o primeiro norte-americano a liderar a Igreja Católica, assumiu oficialmente o cargo com um salário mensal de 30 mil euros (aproximadamente 33 mil dólares).",Observador,https://observador.pt/factchecks/fact-check-papa-leao-xiv-vai-receber-salario-mensal-de-30-mil-euros-semelhante-ao-do-presidente-dos-eua/,Errado,2025-05-26 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSPoSTekUtgc_77fQoKLZVgRXrfRC2VlIfGvKU-4cRTmZlv5x96,"['Papa Leão XIV', 'Salário', 'Igreja Católica', 'Estados Unidos', 'Eleição', 'Dólar americano']"
